,Unnamed: 0,Unnamed: 0.1,Localisation,Emplacement,name,date,Nombre de chambres,Prix par nuit,Nombre de voyageurs,Nombre de lits,Nombre de salles de bains,Localisation2,Vue sur le jardin_True,Vue sur la vallée_True,Vue sur la montagne_True,Baignoire_True,Sèche-cheveux_True,Bidet_True,Eau chaude_True,Lave-linge_True,Equipements de base_True,Cintres_True,Draps_True,Oreillers_True,Fer à repasser_True,Armoire_True,TV_True,Livres_True,Ventilateurs_True,Chauffage_True,Wifi_True,Cuisine_True,Four_True,Vaisselle et couverts_True,Jardin privé_True,Garage résidentiel_True,Parking gratuit_True,Ascenseur_True,Climatisation_True,Piscine_True,Vue sur le lac_True,Vue sur la baie_True,Saison,Score,Score1,Score2,Logement codé
539,539,651,"Torno, Lombarofa, Italie","Emplacement4,9",Logement entier : logement ⸱ Chez Giovanni E Cinzia,26 août 2022 - 28 août 2022,1.0,110.0,3.0,1.0,1.0,torno,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,2.0,1.3291296147249567,0.8769506150174399,1.2253109989731668,5.0
540,540,652,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Mirco,19 août 2022 - 21 août 2022,1.0,86.0,6.0,4.0,1.0,côme,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
541,541,653,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Rossana,26 août 2022 - 28 août 2022,0.0,80.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
542,542,654,"Côme, Lombarofa, Italie",empty,Logement entier : appartement en résidence ⸱ Chez Daniela,19 août 2022 - 21 août 2022,1.0,94.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
543,543,655,"Côme, Lombarofa, Italie","Emplacement3,7",Chambre privée dans : chalet ⸱ Chez Yune,26 août 2022 - 28 août 2022,1.0,85.0,2.0,2.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,3.0
544,544,656,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Simone Andrea,19 août 2022 - 21 août 2022,1.0,119.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
545,545,657,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : logement ⸱ Chez Marco,26 août 2022 - 28 août 2022,1.0,155.0,3.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,5.0
546,546,660,"Côme, Lombarofa, Italie",empty,Logement entier : appartement ⸱ Chez Manu,19 août 2022 - 21 août 2022,1.0,120.0,4.0,1.0,1.0,côme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
547,547,662,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez Giovanna,19 août 2022 - 21 août 2022,1.0,100.0,4.0,3.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
548,548,663,"Moltrasio, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Giovanni,26 août 2022 - 28 août 2022,1.0,108.0,4.0,1.0,1.0,moltrasio,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2.0,0.7516125727642122,0.599921558155447,0.6382474176329473,4.0
549,549,664,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Rossana,26 août 2022 - 28 août 2022,0.0,80.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
550,550,665,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement en résidence ⸱ Chez Rita Ed Emanuela,5 août 2022 - 7 août 2022,1.0,120.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
551,551,666,"Blevio, Lombarofa, Italie","Emplacement4,5",Logement entier : logement de vacances ⸱ Chez Marta,26 août 2022 - 28 août 2022,1.0,100.0,2.0,1.0,1.0,blevio,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.5398034801943268,0.2075663000484014,0.4693977522706991,5.0
552,552,668,"Blevio, Lombarofa, Italie","Emplacement4,3",Logement entier : appartement en résidence ⸱ Chez Leonardo,19 août 2022 - 21 août 2022,1.0,120.0,4.0,2.0,1.0,blevio,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,2.0,0.5398034801943268,0.2075663000484014,0.4693977522706991,4.0
553,553,669,"Lezzeno, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Adriana,26 août 2022 - 28 août 2022,1.0,75.0,5.0,3.0,1.0,lezzeno,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.506530001165745,0.3577657426106119,0.2296803591609717,4.0
554,554,672,"Nesso, Lombarofa, Italie","Emplacement4,7",Chambre privée dans : chambre d'hôtes ⸱ Chez Ettore Maria,12 août 2022 - 14 août 2022,1.0,70.0,2.0,1.0,1.0,nesso,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,2.0,0.2988993276815751,0.1578016255820545,0.0685890651517421,1.0
555,555,673,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez Maria,26 août 2022 - 28 août 2022,1.0,149.0,4.0,2.0,1.0,côme,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
556,556,674,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement en résidence ⸱ Chez Daniele,26 août 2022 - 28 août 2022,1.0,135.0,2.0,1.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
557,557,675,"Pigra, Lombarofa, Italie","Emplacement4,8",Chambre privée dans : chambre d'hôtes ⸱ Chez Maria Gabriella,26 août 2022 - 28 août 2022,1.0,78.0,2.0,1.0,1.0,pigra,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2.0,0.4019530756456433,0.3300899577749209,-0.0371877358102038,1.0
558,558,676,"Limonta, Lombarofa, Italie","Emplacement4,8",Chambre privée dans : villa ⸱ Chez Silvia E Roberto,26 août 2022 - 28 août 2022,1.0,69.0,3.0,2.0,1.0,limonta,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.2022731218526028,0.0928217367358185,-0.2356743721808101,3.0
559,559,679,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Alessandro,26 août 2022 - 28 août 2022,1.0,134.0,4.0,2.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
560,560,681,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement en résidence ⸱ Chez Roberto,26 août 2022 - 28 août 2022,2.0,60.0,4.0,3.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
561,561,682,"Sala Comacina, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Elena,26 août 2022 - 28 août 2022,1.0,130.0,4.0,2.0,1.0,sala comacina,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,2.0,0.6241285337438126,0.4611057200555997,0.3269924955576551,4.0
562,562,683,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Neval,12 août 2022 - 14 août 2022,0.0,99.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
563,563,684,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Simone Andrea,12 août 2022 - 14 août 2022,1.0,116.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
564,564,685,"Blevio, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Milena,26 août 2022 - 28 août 2022,1.0,200.0,4.0,2.0,1.0,blevio,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,2.0,0.5398034801943268,0.2075663000484014,0.4693977522706991,4.0
565,565,686,"Côme, Lombarofa, Italie",empty,Logement entier : appartement en résidence ⸱ Chez Vale E Mario,26 août 2022 - 28 août 2022,2.0,178.0,6.0,4.0,1.0,côme,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
566,566,687,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Daniela,12 août 2022 - 14 août 2022,2.0,130.0,4.0,2.0,2.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
567,567,689,"Côme, Lombarofa, Italie",empty,Logement entier : appartement en résidence ⸱ Chez Dolce Lago,26 août 2022 - 28 août 2022,1.0,165.0,2.0,3.0,2.0,côme,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
568,568,690,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez My Home In Como,26 août 2022 - 28 août 2022,1.0,135.0,3.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
569,569,691,"Côme, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Italianway,26 août 2022 - 28 août 2022,2.0,189.0,6.0,3.0,2.0,côme,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
570,570,695,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Lauretta,26 août 2022 - 28 août 2022,2.0,160.0,5.0,3.0,2.0,côme,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
571,571,696,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez The House Of Travelers,19 août 2022 - 21 août 2022,1.0,129.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
572,572,697,"Bellano, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Massimo - Design Studio,26 août 2022 - 28 août 2022,2.0,173.0,4.0,2.0,1.0,bellano,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,2.0,0.2576900423520566,0.0476592619790708,-0.4177276187457954,4.0
573,573,698,"Vertemate Con Minoprio, Lombarofa, Italie","Emplacement4,7",Chambre privée dans : appartement ⸱ Chez Sara,12 août 2022 - 14 août 2022,1.0,23.0,1.0,1.0,1.0,vertemate con minoprio,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0
574,574,699,"Colico Piano, Lombarofa, Italie",empty,Logement entier : suite ⸱ Chez Angy Luca Emma,26 août 2022 - 28 août 2022,1.0,169.0,4.0,2.0,1.0,colico piano,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,2.0,0.0137144683542285,-0.1143748852579388,-0.792968109211404,6.0
575,575,700,"Nesso, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Ettore Maria,19 août 2022 - 21 août 2022,2.0,130.0,4.0,2.0,1.0,nesso,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2.0,0.2988993276815751,0.1578016255820545,0.0685890651517421,4.0
576,576,701,"Cernobbio, Lombarofa, Italie","Emplacement4,7",Logement entier : loft ⸱ Chez Nick&Stefy,26 août 2022 - 28 août 2022,1.0,80.0,3.0,2.0,1.0,cernobbio,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.9030658662885492,0.6666907078601589,0.8362400906322248,6.0
577,577,704,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement en résidence ⸱ Chez Greta,12 août 2022 - 14 août 2022,1.0,70.0,3.0,2.0,1.0,côme,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
578,578,705,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Teresa,26 août 2022 - 28 août 2022,2.0,90.0,4.0,2.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
579,579,706,"Bellano, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Giovanni,5 août 2022 - 7 août 2022,1.0,65.0,2.0,1.0,1.0,bellano,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0.2576900423520566,0.0476592619790708,-0.4177276187457954,4.0
580,580,707,"Pigra, Lombarofa, Italie","Emplacement5,0",Chambre privée dans : chambre d'hôtes ⸱ Chez Maria Gabriella,26 août 2022 - 28 août 2022,1.0,78.0,2.0,1.0,1.0,pigra,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0.4019530756456433,0.3300899577749209,-0.0371877358102038,1.0
581,581,708,"Côme, Lombarofa, Italie","Emplacement4,6",Logement entier : appartement en résidence ⸱ Chez Andrea,19 août 2022 - 21 août 2022,1.0,115.0,2.0,1.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
582,582,709,"Cernobbio, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Anna,5 août 2022 - 7 août 2022,1.0,80.0,2.0,2.0,1.0,cernobbio,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2.0,0.9030658662885492,0.6666907078601589,0.8362400906322248,4.0
583,583,710,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : logement de vacances ⸱ Chez Adelio,26 août 2022 - 28 août 2022,2.0,123.0,4.0,2.0,2.0,côme,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,5.0
584,584,713,"Lecco, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez Rosana,12 août 2022 - 14 août 2022,1.0,105.0,2.0,1.0,1.0,lecco,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.115775007137566,0.0466495318523949,-0.2529600763946535,4.0
585,585,714,"Perledo, Lombarofa, Italie","Emplacement4,5",Chambre privée dans : logement ⸱ Chez Matteo,19 août 2022 - 21 août 2022,1.0,54.0,2.0,1.0,1.0,perledo,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.0,-0.037922890743022,-0.2815730808570904,-0.7216937737979147,2.0
586,586,715,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez My Home In Como,26 août 2022 - 28 août 2022,1.0,121.0,3.0,1.0,1.0,côme,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
587,587,718,"Bellagio, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement en résidence ⸱ Chez Michele,26 août 2022 - 28 août 2022,1.0,220.0,4.0,1.0,1.0,bellagio,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,2.0,0.4513691254955156,0.2044622512122155,0.011034996617234,4.0
588,588,719,"Perledo, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement en résidence ⸱ Chez Serena,26 août 2022 - 28 août 2022,1.0,102.0,3.0,2.0,1.0,perledo,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,2.0,-0.037922890743022,-0.2815730808570904,-0.7216937737979147,4.0
589,589,720,"Beregazzo, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement en résidence ⸱ Chez Viorica,26 août 2022 - 28 août 2022,1.0,50.0,4.0,2.0,1.0,beregazzo,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,4.0
590,590,721,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Helvis,19 août 2022 - 21 août 2022,2.0,117.0,4.0,4.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
591,591,724,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Laura,26 août 2022 - 28 août 2022,3.0,150.0,8.0,6.0,2.0,côme,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
592,592,725,"Côme, Lombarofa, Italie","Emplacement4,8",Chambre privée dans : logement ⸱ Chez Flavia,26 août 2022 - 28 août 2022,1.0,180.0,4.0,2.0,1.0,côme,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,2.0
593,593,726,"Côme, Lombarofa, Italie","Emplacement4,9",Chambre dans auberge de jeunesse ⸱ Chez Ostello Bello Lake Como,19 août 2022 - 21 août 2022,1.0,66.0,1.0,1.0,1.0,côme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,0.0
594,594,727,"Côme, Lombarofa, Italie",empty,Logement entier : appartement ⸱ Chez Veronique,19 août 2022 - 21 août 2022,1.0,150.0,4.0,1.0,1.0,côme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
595,595,728,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Cristiano,19 août 2022 - 21 août 2022,1.0,113.0,2.0,1.0,1.0,côme,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
596,596,729,"Côme, Lombarofa, Italie","Emplacement4,5",Logement entier : appartement ⸱ Chez Valeria E Laura,5 août 2022 - 7 août 2022,1.0,100.0,3.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
597,597,731,"Blevio, Lombarofa, Italie","Emplacement4,5",Logement entier : appartement ⸱ Chez Ilaria,26 août 2022 - 28 août 2022,2.0,141.0,4.0,3.0,1.0,blevio,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,2.0,0.5398034801943268,0.2075663000484014,0.4693977522706991,4.0
598,598,732,"Pognana Lario, Lombarofa, Italie","Emplacement4,8",Logement entier : logement ⸱ Chez Louise,26 août 2022 - 28 août 2022,2.0,325.0,4.0,2.0,1.0,pognana lario,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,2.0,0.2482455371882951,0.1197601126002089,0.0859543677372211,5.0
599,599,733,"Côme, Lombarofa, Italie","Emplacement4,3",Logement entier : loft ⸱ Chez Simone,19 août 2022 - 21 août 2022,1.0,93.0,3.0,2.0,1.0,côme,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,6.0
600,600,734,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement en résidence ⸱ Chez Davide,26 août 2022 - 28 août 2022,1.0,120.0,4.0,1.0,1.0,côme,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
601,601,735,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : logement de vacances ⸱ Chez Sergio,12 août 2022 - 14 août 2022,0.0,110.0,2.0,1.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,5.0
602,602,736,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Franchi,19 août 2022 - 21 août 2022,2.0,160.0,4.0,3.0,1.0,côme,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
603,603,737,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Angelo,12 août 2022 - 14 août 2022,1.0,111.0,4.0,2.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
604,604,738,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Roberto,12 août 2022 - 14 août 2022,1.0,149.0,4.0,3.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
605,605,739,"Côme, Lombarofa, Italie","Emplacement4,9",Chambre dans boutique-hôtel ⸱ Chez The House Of Travelers,26 août 2022 - 28 août 2022,1.0,229.0,4.0,2.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,1.0
606,606,740,"Côme, Lombarofa, Italie","Emplacement4,9",Chambre dans boutique-hôtel ⸱ Chez The House Of Travelers,12 août 2022 - 14 août 2022,1.0,229.0,4.0,2.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,1.0
607,607,741,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez My Home In Como,5 août 2022 - 7 août 2022,1.0,136.0,3.0,1.0,1.0,côme,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
608,608,742,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez Eva,19 août 2022 - 21 août 2022,1.0,161.0,2.0,2.0,1.0,côme,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
609,609,743,"Blevio, Lombarofa, Italie","Emplacement4,3",Logement entier : cottage ⸱ Chez Giada,12 août 2022 - 14 août 2022,1.0,140.0,2.0,1.0,1.0,blevio,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,2.0,0.5398034801943268,0.2075663000484014,0.4693977522706991,5.0
